No.;nr_lokasi;nr_plot;nr_class;nr_ind;ID_ind;name_sp;nr_circ;nr_dbh;nr_basalarea;canopy_openness;canopy_closedness;canopy_class;nr_FW;nr_DW;sample_extract;sample_la;ft_la;la_sum;ft_sla;ft_ldmc;sample_stomata;ft_stomata;517nm;dpph_batch;dpph_blank;dpph_rsa;dpph_content;ft_dpph;ft_dpphrsa;520nm;proline_sample;proline_content;ft_proline;663nm;645nm;470nm;chla_sample;chlb_sample;totalchl_sample;chla_content;chlb_content;totalchl_content;ft_chla;ft_chlb;ft_totalchl
620;Semak Belukar;8;2;20;S.08.2.020;Trema orientale;5;1.59;19,845,585;0.882;0.118;Open;3.35;1.32;TRUE;TRUE;38,284;191.42;145.02;0.3940;FALSE;;0.052;28;0.496;89.52;22.38;22.38;89.52;0.372;2,188,235,294;2,188,235,294;2,188,235,294;1,142;0.428;2,703;13.35;4.46;17.80;1,335,208;0.445664;1,780,444;1,335,208;0.445664;1,780,444
621;Semak Belukar;8;2;21;S.08.2.021;Mallotus paniculatus;5.5;1.75;24,040,625;0.882;0.118;Open;7.59;2.46;TRUE;TRUE;92,052;460.26;187.10;0.3241;FALSE;;0.27;32;0.34;20.59;51,475;51,475;20.59;0.642;3,776,470,588;3,776,470,588;3,776,470,588;0.59;0.223;1,076;6.89;2.35;9.24;0.689313;0.23455;0.92364;0.689313;0.23455;0.92364
622;Semak Belukar;8;2;22;S.08.2.022;Trema orientale;12;3.82;11,455,034;0.882;0.118;Open;5.47;3.47;TRUE;TRUE;46,588;232.94;67.13;0.6344;FALSE;;0.101;32;0.34;70.29;175,725;175,725;70.29;0.275;1,617,647,059;1,617,647,059;1,617,647,059;1,465;0.649;2,683;16.86;8.01;24.86;1,685,969;0.80059;248,591;1,685,969;0.80059;248,591
623;Semak Belukar;8;2;23;S.08.2.023;Trema orientale;10.5;3.34;8,757,146;0.882;0.118;Open;5.05;3.38;TRUE;TRUE;51,424;257.12;76.07;0.6693;FALSE;;0.068;28;0.496;86.29;215,725;215,725;86.29;0.304;1,788,235,294;1,788,235,294;1,788,235,294;1,315;0.552;2,064;15.22;6.49;21.70;1,521,562;0.64866;216,967;1,521,562;0.64866;216,967
624;Semak Belukar;8;2;24;S.08.2.024;Macaranga trichocarpa;12;3.82;11,455,034;0.882;0.118;Open;7.87;3.92;TRUE;TRUE;95,576;477.88;121.91;0.4981;FALSE;;0.398;31;0.368;-8.15;-20,375;0;0;-0.032;-1,882,352,941;-1,882,352,941;0;1,218;0.346;1,801;14.54;2.22;16.76;1,453,786;0.222316;1,675,756;1,453,786;0.222316;1,675,756
625;Semak Belukar;8;2;25;S.08.2.025;Macaranga trichocarpa;5;1.59;19,845,585;0.882;0.118;Open;12.93;4.62;TRUE;TRUE;134,252;671.26;145.29;0.3573;FALSE;;0.033;29;0.394;91.62;22,905;22,905;91.62;0.119;7;70;70;1,703;0.551;2,099;20.15;4.65;24.79;2,014,591;0.464786;2,478,826;2,014,591;0.464786;2,478,826
626;Semak Belukar;8;2;26;S.08.2.026;Ficus aurata;6;1.91;28,637,585;0.882;0.118;Open;35.48;11.43;TRUE;TRUE;285,328;1426.64;124.82;0.3222;FALSE;;0.444;30;0.381;-16.54;-4,135;0;0;0.082;4,823,529,412;4,823,529,412;4,823,529,412;2,148;1,595;2,989;22.99;26.47;49.45;2,298,905;2,647,286;4,944,596;2,298,905;2,647,286;4,944,596
627;Semak Belukar;8;2;27;S.08.2.027;sp2;11;3.5;961,625;0.882;0.118;Open;128.01;36.1;TRUE;TRUE;419,048;2095.24;58.04;0.2820;TRUE;74;0.079;29;0.394;79.95;199,875;199,875;79.95;0.087;5,117,647,059;5,117,647,059;5,117,647,059;0.321;0.11;0.497;3.78;1.02;4.80;0.37808;0.101672;0.479642;0.37808;0.101672;0.479642
628;Semak Belukar;8;2;28;S.08.2.028;Acacia mangium;6;1.91;28,637,585;0.882;0.118;Open;20.42;5.78;TRUE;TRUE;148,828;744.14;128.74;0.2831;TRUE;135;0.131;32;0.34;61.47;153,675;153,675;61.47;0.134;7,882,352,941;7,882,352,941;7,882,352,941;2,444;0.99;2,893;28.38;11.23;39.60;283,757;1,123,308;3,959,888;283,757;1,123,308;3,959,888
629;Semak Belukar;8;2;29;S.08.2.029;Trema orientale;10;3.18;7,938,234;0.882;0.118;Open;3.62;0.59;TRUE;TRUE;45,678;228.39;387.10;0.1630;FALSE;;0.271;33;0.341;20.53;51,325;51,325;20.53;0.135;7,941,176,471;7,941,176,471;7,941,176,471;1,463;0.516;2,349;17.19;4.97;22.16;1,719,206;0.496956;2,215,646;1,719,206;0.496956;2,215,646
630;Semak Belukar;8;2;30;S.08.2.030;Trema orientale;9.5;3.02;7,159,514;0.882;0.118;Open;4.86;2.22;TRUE;TRUE;51,286;256.43;115.51;0.4568;FALSE;;0.144;33;0.341;57.77;144,425;144,425;57.77;0.103;6,058,823,529;6,058,823,529;6,058,823,529;1,164;0.526;1,764;13.37;6.60;19.96;1,336,786;0.659788;1,996,048;1,336,786;0.659788;1,996,048
631;Semak Belukar;8;2;31;S.08.2.031;Trema orientale;6.5;2.07;33,636,465;0.882;0.118;Open;2.56;1;TRUE;TRUE;32,064;160.32;160.32;0.3906;FALSE;;0.152;29;0.394;61.42;15,355;15,355;61.42;-0.032;-1,882,352,941;-1,882,352,941;0;0.473;0.087;0.756;5.77;-0.22;5.55;0.577307;-0.022134;0.555086;0.577307;0;0.555086
632;Semak Belukar;8;2;32;S.08.2.032;Trema orientale;10;3.18;7,938,234;0.882;0.118;Open;3.77;1.57;TRUE;TRUE;39,614;198.07;126.16;0.4164;FALSE;;0.125;29;0.394;68.27;170,675;170,675;68.27;0.152;8,941,176,471;8,941,176,471;8,941,176,471;1,346;0.56;1,874;15.59;6.52;22.11;155,878;0.652472;2,210,692;155,878;0.652472;2,210,692
633;Semak Belukar;8;2;33;S.08.2.033;Trema orientale;8;2.55;51,044,625;0.882;0.118;Open;2.58;1.66;TRUE;TRUE;28.94;144.7;87.17;0.6434;FALSE;;0.432;30;0.381;-13.39;-33,475;0;0;0.063;3,705,882,353;3,705,882,353;3,705,882,353;1,032;0.409;1,385;12.01;4.54;16.54;1,200,619;0.453634;1,653,844;1,200,619;0.453634;1,653,844
634;Semak Belukar;8;2;34;S.08.2.034;Endospermum diadenum;5.5;1.75;24,040,625;0.882;0.118;Open;52.22;14.59;FALSE;TRUE;447,985;1791.94;122.82;0.2794;FALSE;;;;0.443;100;25;25;100;;0;0;0;;;;0.00;0.00;0.00;0;0;0;0;0;0
635;Semak Belukar;9;2;1;S.09.2.001;Trema orientale;21;6.68;35,028,584;0.751;0.249;Open;23.63;10.13;TRUE;TRUE;205,028;1025.14;101.20;0.4287;FALSE;;0.095;37;0.392;75.77;189,425;189,425;75.77;0.097;5,705,882,353;5,705,882,353;5,705,882,353;0.412;0.148;1,399;4.83;1.46;6.29;0.483428;0.146104;0.629384;0.483428;0.146104;0.629384
636;Semak Belukar;9;2;2;S.09.2.002;Mallotus paniculatus;13;4.14;13,454,586;0.751;0.249;Open;11.9;4.34;TRUE;TRUE;97,306;486.53;112.10;0.3647;FALSE;;0.324;33;0.341;4.99;12,475;12,475;4.99;-0.032;-1,882,352,941;-1,882,352,941;0;0.295;0.142;0.619;3.36;1.87;5.23;0.336452;0.18712;0.52343;0.336452;0.18712;0.52343
637;Semak Belukar;9;2;3;S.09.2.003;Mallotus paniculatus;7;2.23;39,037,265;0.751;0.249;Open;14.04;4.87;TRUE;TRUE;133.34;666.7;136.90;0.3469;FALSE;;0.433;36;0.414;-4.59;-11,475;0;0;-0.064;-3,764,705,882;-3,764,705,882;0;0.054;-0.02;0.382;0.74;-0.71;0.03;0.07396;-0.071072;0.002908;0.07396;0;0.002908
638;Semak Belukar;9;2;4;S.09.2.004;Mallotus paniculatus;7.5;2.39;44,839,985;0.751;0.249;Open;10.39;3.83;TRUE;TRUE;104,396;521.98;136.29;0.3686;FALSE;;0.286;37;0.392;27.04;6.76;6.76;27.04;0.009;0.5294117647;5,294,117,647;5,294,117,647;-0.019;-0.068;0.204;-0.06;-1.47;-1.53;-0.005838;-0.146828;-0.152598;0;0;0
639;Semak Belukar;9;2;5;S.09.2.005;Homalanthus populneus;8;2.55;51,044,625;0.751;0.249;Open;12.17;3.2;TRUE;TRUE;108.32;541.6;169.25;0.2629;TRUE;28;0.149;35;0.453;67.11;167,775;167,775;67.11;-0.064;-3,764,705,882;-3,764,705,882;0;0.624;0.216;1,286;7.34;2.03;9.37;0.734376;0.202608;0.936768;0.734376;0.202608;0.936768
640;Semak Belukar;9;2;6;S.09.2.006;Mallotus paniculatus;17.5;5.57;243,545,465;0.751;0.249;Open;11.14;3.88;TRUE;TRUE;120.14;600.7;154.82;0.3483;FALSE;;0.223;37;0.392;43.11;107,775;107,775;43.11;0.106;6,235,294,118;6,235,294,118;6,235,294,118;0.181;0.055;0.433;2.15;0.41;2.56;0.215075;0.041242;0.256262;0.215075;0.041242;0.256262
641;Semak Belukar;9;2;7;S.09.2.007;Mallotus paniculatus;12;3.82;11,455,034;0.751;0.249;Open;8.02;3.01;TRUE;TRUE;256,144;1280.72;425.49;0.3753;FALSE;;0.259;35;0.453;42.83;107,075;107,075;42.83;0.067;3,941,176,471;3,941,176,471;3,941,176,471;0.21;0.087;0.564;2.43;1.01;3.44;0.243297;0.10095;0.34416;0.243297;0.10095;0.34416
642;Semak Belukar;9;2;8;S.09.2.008;Trema orientale;6.5;2.07;33,636,465;0.751;0.249;Open;4.34;1.43;TRUE;TRUE;41,396;206.98;144.74;0.3295;FALSE;;0.125;33;0.341;63.34;15,835;15,835;63.34;-0.092;-5,411,764,706;-5,411,764,706;0;0.713;0.337;1,264;8.15;4.38;12.53;0.814857;0.438046;1,252,566;0.814857;0.438046;1,252,566
643;Semak Belukar;9;2;9;S.09.2.009;Mallotus paniculatus;11.5;3.66;10,515,546;0.751;0.249;Open;10.62;3.46;TRUE;TRUE;90,876;454.38;131.32;0.3258;FALSE;;0.114;36;0.414;72.46;18,115;18,115;72.46;0.002;0.1176470588;1,176,470,588;1,176,470,588;-0.045;-0.417;0.218;0.55;-9.34;-8.78;0.055023;-0.93387;-0.87843;0.055023;0;0
644;Semak Belukar;9;2;10;S.09.2.010;Macaranga trichocarpa;4.5;1.43;16,052,465;0.751;0.249;Open;6.36;2.19;TRUE;TRUE;107.28;429.12;195.95;0.3443;FALSE;;0.499;36;0.414;-20.53;-51,325;0;0;-0.117;-6,882,352,941;-6,882,352,941;0;0.36;0.096;0.307;4.31;0.51;4.83;0.431376;0.05136;0.48264;0.431376;0.05136;0.48264
645;Semak Belukar;9;2;11;S.09.2.011;Macaranga trichocarpa;8.5;2.71;57,651,185;0.751;0.249;Open;9.72;3.88;TRUE;TRUE;99,186;495.93;127.82;0.3992;FALSE;;0.172;37;0.392;56.12;14.03;14.03;56.12;0.006;0.3529411765;3,529,411,765;3,529,411,765;1,955;0.728;2,373;22.87;7.52;30.38;2,287,018;0.75218;303,847;2,287,018;0.75218;303,847
646;Semak Belukar;9;2;12;S.09.2.012;Macaranga trichocarpa;3.5;1.11;0.9671985;0.751;0.249;Open;8.78;3.28;TRUE;TRUE;105,308;526.54;160.53;0.3736;FALSE;;0.096;35;0.453;78.81;197,025;197,025;78.81;-0.083;-4,882,352,941;-4,882,352,941;0;1,195;0.361;1,343;14.21;2.67;16.88;1,420,541;0.26743;168,761;1,420,541;0.26743;168,761
647;Semak Belukar;9;2;13;S.09.2.013;Melicope frutescens;9;2.86;6,420,986;0.751;0.249;Open;72.6;30.76;TRUE;TRUE;;0;;0.4237;TRUE;303;0.237;38;0.41;42.2;10.55;10.55;42.2;-0.038;-2,235,294,118;-2,235,294,118;0;0.867;0.256;0.9;10.32;1.80;12.12;1,032,226;0.180484;1,212,454;1,032,226;0.180484;1,212,454
648;Semak Belukar;9;2;14;S.09.2.014;Macaranga trichocarpa;5.5;1.75;24,040,625;0.751;0.249;Open;10.06;3.82;TRUE;TRUE;110,094;550.47;144.10;0.3797;FALSE;;0.333;35;0.453;26.49;66,225;66,225;26.49;-0.11;-6,470,588,235;-6,470,588,235;0;0.291;0.079;0.37;3.48;0.45;3.93;0.348319;0.044722;0.392962;0.348319;0.044722;0.392962
649;Semak Belukar;9;2;15;S.09.2.015;Macaranga trichocarpa;5.5;1.75;24,040,625;0.751;0.249;Open;6.42;2.46;TRUE;TRUE;90.26;451.3;183.46;0.3832;FALSE;;-0.848;38;0.41;306.83;767,075;767,075;100;-0.103;-6,058,823,529;-6,058,823,529;0;2.6;1,074;2,944;30.13;12.43;42.55;3,013,094;124,266;425,468;3,013,094;124,266;425,468
650;Semak Belukar;9;2;16;S.09.2.016;Mallotus paniculatus;17.5;5.57;243,545,465;0.751;0.249;Open;12.94;5.21;TRUE;TRUE;153.11;765.55;146.94;0.4026;FALSE;;0.333;35;0.453;26.49;66,225;66,225;26.49;0.142;8,352,941,176;8,352,941,176;8,352,941,176;0.053;-0.075;0.511;0.87;-1.97;-1.09;0.087485;-0.196554;-0.108994;0.087485;0;0
651;Semak Belukar;9;2;17;S.09.2.017;Mallotus paniculatus;7;2.23;39,037,265;0.751;0.249;Open;12.71;3.91;TRUE;TRUE;140,776;703.88;180.02;0.3076;FALSE;;0.194;35;0.453;57.17;142,925;142,925;57.17;0.234;1,376,470,588;1,376,470,588;1,376,470,588;0.157;0.028;0.528;1.92;-0.09;1.82;0.191858;-0.009356;0.182474;0.191858;0;0.182474
652;Semak Belukar;9;2;18;S.09.2.018;Macaranga trichocarpa;3;0.95;0.7084625;0.751;0.249;Open;;4.03;TRUE;TRUE;118.49;592.45;147.01;#DIV/0!;FALSE;;0.109;38;0.41;73.41;183,525;183,525;73.41;-0.116;-6,823,529,412;-6,823,529,412;0;1,407;0.507;1,848;16.51;5.03;21.53;1,650,507;0.502554;2,152,554;1,650,507;0.502554;2,152,554
653;Semak Belukar;9;2;19;S.09.2.019;Mallotus paniculatus;11;3.5;961,625;0.751;0.249;Open;14.89;5.53;TRUE;TRUE;142,332;711.66;128.69;0.3714;FALSE;;0.333;34;0.328;-1.52;-0.38;0;0;0.659;3,876,470,588;3,876,470,588;3,876,470,588;0.52;0.083;0.483;6.38;-0.53;5.85;0.638073;-0.05329;0.5847;0.638073;0;0.5847
654;Semak Belukar;9;2;20;S.09.2.020;Acacia mangium;15;4.77;178,610,265;0.751;0.249;Open;19.87;6.21;TRUE;TRUE;140,736;703.68;113.31;0.3125;TRUE;93;0.06;34;0.328;81.71;204,275;204,275;81.71;0.04;2,352,941,176;2,352,941,176;2,352,941,176;0.605;0.37;2,911;6.69;5.64;12.33;0.66882;0.56416;123,261;0.66882;0.56416;123,261
655;Semak Belukar;9;2;21;S.09.2.021;Macaranga trichocarpa;5;1.59;19,845,585;0.751;0.249;Open;8.37;2.86;TRUE;TRUE;93,416;467.08;163.31;0.3417;FALSE;;0.103;36;0.414;75.12;18.78;18.78;75.12;-0.026;-1,529,411,765;-1,529,411,765;0;2,642;1,181;3,094;30.38;14.68;45.05;3,037,651;1,468,034;4,504,504;3,037,651;1,468,034;4,504,504
656;Semak Belukar;9;2;22;S.09.2.022;Mallotus paniculatus;7.5;2.39;44,839,985;0.751;0.249;Open;10.38;3.61;TRUE;TRUE;115,722;578.61;160.28;0.3478;FALSE;;0.328;36;0.414;20.77;51,925;51,925;20.77;0.101;5,941,176,471;5,941,176,471;5,941,176,471;0.107;0.051;0.385;1.22;0.67;1.89;0.122171;0.066714;0.188834;0.122171;0.066714;0.188834
657;Semak Belukar;9;2;23;S.09.2.023;Macaranga trichocarpa;9.5;3.02;7,159,514;0.751;0.249;Open;9.89;3.2;TRUE;TRUE;126,032;630.16;196.93;0.3236;FALSE;;0.051;37;0.392;86.99;217,475;217,475;86.99;-0.057;-3,352,941,176;-3,352,941,176;0;2,614;1,149;3,151;30.11;14.08;44.17;3,010,699;1,407,858;4,417,408;3,010,699;1,407,858;4,417,408
658;Semak Belukar;9;2;24;S.09.2.024;Trema orientale;8;2.55;51,044,625;0.751;0.249;Open;3.42;1.18;TRUE;TRUE;35,346;176.73;149.77;0.3450;FALSE;;0.05;34;0.328;84.76;21.19;21.19;84.76;-0.037;-2,176,470,588;-2,176,470,588;0;0.301;0.046;0.363;3.70;-0.36;3.34;0.369896;-0.035528;0.334322;0.369896;0;0.334322
659;Semak Belukar;9;2;25;S.09.2.025;Macaranga trichocarpa;5;1.59;19,845,585;0.751;0.249;Open;9.84;3.4;TRUE;TRUE;110,596;552.98;162.64;0.3455;FALSE;;0.034;36;0.414;91.79;229,475;229,475;91.79;0.046;2,705,882,353;2,705,882,353;2,705,882,353;1,462;0.462;1,927;17.32;3.74;21.06;1,732,462;0.373764;2,105,764;1,732,462;0.373764;2,105,764
660;Semak Belukar;9;2;26;S.09.2.026;Macaranga trichocarpa;4.5;1.43;16,052,465;0.751;0.249;Open;8.43;3.49;TRUE;TRUE;108.35;541.75;155.23;0.4140;FALSE;;0.071;38;0.41;82.68;20.67;20.67;82.68;-0.036;-2,117,647,059;-2,117,647,059;0;1,619;0.541;2,004;19.11;4.81;23.91;1,910,601;0.481198;2,391,258;1,910,601;0.481198;2,391,258
661;Semak Belukar;9;2;27;S.09.2.027;Strobocalyx arborea;6.5;2.07;33,636,465;0.751;0.249;Open;25.55;5.59;TRUE;TRUE;166.22;831.1;148.68;0.2188;TRUE;90;0.205;38;0.41;50;12.5;12.5;50;-0.134;-7,882,352,941;-7,882,352,941;0;0.882;0.444;1,524;10.01;6.04;16.04;1,000,704;0.603984;1,604,244;1,000,704;0.603984;1,604,244
662;Semak Belukar;9;2;28;S.09.2.028;Ficus aurata;6;1.91;28,637,585;0.751;0.249;Open;56.03;15,384;TRUE;TRUE;503,404;2517.02;163.61;0.2746;FALSE;;0.379;34;0.328;-15.55;-38,875;0;0;0.107;6,294,117,647;6,294,117,647;6,294,117,647;1,114;0.515;1,622;12.76;6.58;19.34;1,276,245;0.657998;1,933,728;1,276,245;0.657998;1,933,728
663;Semak Belukar;9;2;29;S.09.2.029;Acacia mangium;10.5;3.34;8,757,146;0.751;0.249;Open;19.65;6.1;TRUE;TRUE;104,666;523.33;85.79;0.3104;TRUE;135;0.115;34;0.328;64.94;16,235;16,235;64.94;0.008;0.4705882353;4,705,882,353;4,705,882,353;2,738;1,206;3,353;31.53;14.80;46.32;3,152,846;1,480,356;4,631,996;3,152,846;1,480,356;4,631,996
664;Semak Belukar;9;2;30;S.09.2.030;Fordia splendidissima;2.5;0.8;0.5024;0.751;0.249;Open;54.9;28.64;TRUE;TRUE;;0;;0.5217;TRUE;89;0.101;33;0.341;70.38;17,595;17,595;70.38;0.094;5,529,411,765;5,529,411,765;5,529,411,765;1.17;0.472;1,621;13.59;5.33;18.92;1,358,932;0.53332;189,178;1,358,932;0.53332;189,178
665;Semak Belukar;9;2;31;S.09.2.031;Trema orientale;7;2.23;39,037,265;0.751;0.249;Open;2.1;0.94;TRUE;TRUE;26.36;131.8;140.21;0.4476;FALSE;;0.137;34;0.328;58.23;145,575;145,575;58.23;-0.097;-5,705,882,353;-5,705,882,353;0;1,652;0.664;0.483;19.19;7.47;26.66;1,919,424;0.747424;2,666,184;1,919,424;0.747424;2,666,184
666;Semak Belukar;9;2;32;S.09.2.032;Leea indica;2.5;0.8;0.5024;0.751;0.249;Open;54.4;22.51;TRUE;TRUE;;0;;0.4138;TRUE;166;-0.052;37;0.392;113.27;283,175;283,175;100;;0;0;0;;;;0.00;0.00;0.00;0;0;0;0;0;0
667;Semak Belukar;10;1;1;S.10.1.001;Macaranga hosei;;0.73;0.4183265;0.78;0.22;Open;10.67;3.46;TRUE;TRUE;117,044;585.22;169.14;0.3243;TRUE;105;0.468;40;0.526;11.03;27,575;27,575;11.03;-0.17;-10;-100;0;0.26;0.116;0.264;2.99;1.44;4.43;0.298996;0.14396;0.44284;0.298996;0.14396;0.44284
668;Semak Belukar;10;1;2;S.10.1.002;Melochia umbellata;;1.09;0.9326585;0.78;0.22;Open;38.81;7.56;TRUE;TRUE;232.98;1164.9;154.09;0.1948;TRUE;76;0.081;41;0.413;80.39;200,975;200,975;80.39;;0;0;0;2,011;1,128;2,868;22.51;16.42;38.91;2,250,538;1,641,972;3,891,382;2,250,538;1,641,972;3,891,382
669;Semak Belukar;10;1;4;S.10.1.004;Homalanthus populneus;;0.83;0.5407865;0.78;0.22;Open;14.08;2.45;TRUE;TRUE;92,012;460.06;187.78;0.1740;TRUE;65;0.19;39;0.543;65.01;162,525;162,525;65.01;-0.066;-3,882,352,941;-3,882,352,941;0;2,651;1,992;3,341;28.31;33.21;61.50;2,830,922;3,321,012;6,149,942;2,830,922;3,321,012;6,149,942
670;Semak Belukar;10;1;5;S.10.1.005;Dipterocarpus sp1;;0.8;0.5024;0.78;0.22;Open;11.65;3.43;TRUE;TRUE;96,434;482.17;140.57;0.2944;TRUE;42;0.394;41;0.413;4.6;1.15;1.15;4.6;-0.029;-1,705,882,353;-1,705,882,353;0;1.38;0.843;1,769;15.26;12.85;28.10;1,525,833;128,463;280,962;1,525,833;128,463;280,962
671;Semak Belukar;10;2;1;S.10.2.001;Trema orientale;;7.08;39,349,224;0.78;0.22;Open;1.33;0.46;TRUE;TRUE;;0;;0.3459;FALSE;;0.162;40;0.526;69.2;17.3;17.3;69.2;0.009;0.5294117647;5,294,117,647;5,294,117,647;1,328;0.667;2,051;15.07;9.06;24.12;1,507,137;0.905926;2,412,396;1,507,137;0.905926;2,412,396
672;Semak Belukar;10;2;2;S.10.2.002;Leea indica;;2.96;6,877,856;0.78;0.22;Open;69.76;26.44;TRUE;TRUE;;0;;0.3790;TRUE;114;0.147;40;0.526;72.05;180,125;180,125;72.05;-0.088;-5,176,470,588;-5,176,470,588;0;2,569;1,674;3,309;28.12;26.31;54.42;2,812,324;2,631,168;5,441,818;2,812,324;2,631,168;5,441,818
673;Semak Belukar;10;2;3;S.10.2.003;Acacia mangium;;2.35;43,351,625;0.78;0.22;Open;18.4;5.09;TRUE;TRUE;268,892;1344.46;264.14;0.2766;TRUE;107;0.157;40;0.526;70.15;175,375;175,375;70.15;;0;0;0;2,401;1,036;3,175;27.71;12.49;40.18;2,770,586;1,248,772;4,018,322;2,770,586;1,248,772;4,018,322
674;Semak Belukar;10;2;4;S.10.2.004;Acacia mangium;;1.47;16,963,065;0.78;0.22;Open;21.57;5.83;TRUE;TRUE;;0;;0.2703;TRUE;102;0.186;40;0.526;64.64;16.16;16.16;64.64;-0.056;-3,294,117,647;-3,294,117,647;0;2,745;1,422;3,438;31.04;19.72;50.74;3,103,632;197,172;507,393;3,103,632;197,172;507,393
675;Semak Belukar;10;2;5;S.10.2.005;Trema orientale;;5.73;257,738,265;0.78;0.22;Open;1.98;0.88;TRUE;TRUE;22,226;111.13;126.28;0.4444;TRUE;;0.031;41;0.413;92.49;231,225;231,225;92.49;-0.057;-3,352,941,176;-3,352,941,176;0;1,207;0.536;1,659;13.89;6.63;20.51;1,388,706;0.662564;2,050,734;1,388,706;0.662564;2,050,734
676;Semak Belukar;10;2;6;S.10.2.006;Acacia mangium;;1.35;14,306,625;0.78;0.22;Open;11.28;3.02;TRUE;TRUE;;0;;0.2677;TRUE;91;0.306;39;0.543;43.65;109,125;109,125;43.65;0.192;1,129,411,765;1,129,411,765;1,129,411,765;0.858;0.483;1,728;9.60;7.05;16.64;0.959733;0.704526;1,663,776;0.959733;0.704526;1,663,776
677;Semak Belukar;10;2;7;S.10.2.007;Acacia mangium;;0.66;0.341946;0.78;0.22;Open;10.84;2.8;TRUE;TRUE;65,038;325.19;116.14;0.2583;TRUE;83;0.169;38;0.41;58.78;14,695;14,695;58.78;-0.093;-5,470,588,235;-5,470,588,235;0;1,846;0.882;2,901;21.07;11.56;32.62;2,107,162;1,155,852;3,262,132;2,107,162;1,155,852;3,262,132
678;Semak Belukar;10;2;8;S.10.2.008;Acacia mangium;;2.67;55,961,865;0.78;0.22;Open;18.11;5.25;TRUE;TRUE;;0;;0.2899;TRUE;100;0.094;41;0.413;77.24;19.31;19.31;77.24;-0.122;-7,176,470,588;-7,176,470,588;0;2,001;1,294;3.55;21.93;20.27;42.19;2,193,184;2,026,792;4,218,682;2,193,184;2,026,792;4,218,682
679;Semak Belukar;10;2;9;S.10.2.009;Trema orientale;;4.52;16,037,864;0.78;0.22;Open;2.31;0.77;TRUE;TRUE;25,406;127.03;164.97;0.3333;FALSE;;0.219;39;0.543;59.67;149,175;149,175;59.67;0.025;1,470,588,235;1,470,588,235;1,470,588,235;2.33;1.12;3,147;26.58;14.74;41.31;265,782;147,436;413,106;265,782;147,436;413,106
680;Semak Belukar;10;2;10;S.10.2.010;Ficus sp.;;2.7;572,265;0.78;0.22;Open;13.61;3.97;TRUE;TRUE;60.66;303.3;76.40;0.2917;TRUE;74;0.049;41;0.413;88.14;22,035;22,035;88.14;-0.125;-7,352,941,176;-7,352,941,176;0;0.477;0.193;2,719;5.54;2.19;7.72;0.553873;0.218734;0.772414;0.553873;0.218734;0.772414
681;Semak Belukar;10;2;11;S.10.2.011;Trema orientale;;5.22;21,389,994;0.78;0.22;Open;10;3.54;TRUE;TRUE;81,752;408.76;115.47;0.3540;FALSE;;0.273;39;0.543;49.72;12.43;12.43;49.72;-0.063;-3,705,882,353;-3,705,882,353;0;0.717;0.482;1,244;7.81;7.68;15.49;0.780932;0.768224;1,548,674;0.780932;0.768224;1,548,674
682;Semak Belukar;10;2;12;S.10.2.012;Eusideroxylon zwageri;;9.87;764,722,665;0.78;0.22;Open;35.96;14.42;TRUE;TRUE;133,596;667.98;46.32;0.4010;FALSE;;0.177;30;0.381;53.54;13,385;13,385;53.54;-0.123;-7,235,294,118;-7,235,294,118;0;1,141;0.555;2,506;13.00;7.37;20.36;1,299,775;0.736962;2,036,182;1,299,775;0.736962;2,036,182
683;Semak Belukar;10;2;13;S.10.2.013;Mallotus paniculatus;;4.4;151,976;0.78;0.22;Open;3.9;1.39;TRUE;TRUE;;0;;0.3564;FALSE;;0.184;40;0.526;65.02;16,255;16,255;65.02;-0.289;-17;-170;0;2,223;1,539;2,959;24.09;24.84;48.92;2,409,219;2,483,946;4,891,626;2,409,219;2,483,946;4,891,626
684;Semak Belukar;10;2;14;S.10.2.014;Trema orientale;;7.49;440,385,785;0.78;0.22;Open;2.57;0.91;TRUE;TRUE;31.11;155.55;170.93;0.3541;FALSE;;0.115;39;0.543;78.82;19,705;19,705;78.82;-0.17;-10;-100;0;2,372;1,366;3,302;26.45;20.18;46.62;2,644,986;2,018,044;4,661,664;2,644,986;2,018,044;4,661,664
685;Semak Belukar;10;2;15;S.10.2.015;Callicarpa pentandra;;1.81;25,717,385;0.78;0.22;Open;12.64;4.39;TRUE;TRUE;160,648;803.24;182.97;0.3473;FALSE;;0.067;41;0.413;83.78;20,945;20,945;83.78;-0.215;-1,264,705,882;-1,264,705,882;0;1,059;0.769;1,855;11.38;12.65;24.03;1,138,069;1,265,398;2,402,698;1,138,069;1,265,398;2,402,698
686;Semak Belukar;11;2;1;S.11.2.001;Trema orientale;;8.05;508,699,625;0.821;0.179;Open;2.74;1.04;TRUE;TRUE;25,552;127.76;122.85;0.3796;FALSE;;0.107;43;0.379;71.77;179,425;179,425;71.77;-0.046;-2,705,882,353;-2,705,882,353;0;1,116;0.629;0.641;12.48;9.18;21.66;1,248,119;0.918122;2,165,612;1,248,119;0.918122;2,165,612
